,Unnamed: 0,CO_ANO,CO_MES,Nome_UF,Nome_Município,SH4,CO_PAIS,KG_LIQUIDO,VL_FOB,NO_PAIS
24135,706273,2021,10,Alagoas,Maceió,8450,365,1,956,Indonésia
13138,590425,2019,8,Alagoas,Maceió,4818,301,169,244,Grécia
10833,564930,2019,10,Alagoas,Maceió,1101,301,160,120,Grécia
22348,686826,2021,2,Alagoas,Maceió,809,434,2,16,Libéria
1577,98395,2003,12,Alagoas,Maceió,302,249,3164,7053,Estados Unidos
33206,803120,2022,2,Alagoas,Maceió,8523,538,0,10,Noruega
36685,838071,2023,5,Alagoas,Maceió,1701,249,2959620,2133004,Estados Unidos
29574,767073,2022,1,Alagoas,Maceió,2105,77,11,126,Bahamas
20998,672977,2020,11,Alagoas,Maceió,901,476,8,76,"Marshall, Ilhas"
24868,714480,2021,3,Alagoas,Maceió,306,580,36,318,Panamá
25636,722771,2021,6,Alagoas,Maceió,807,160,550,293,China
1945,119821,2004,7,Alagoas,Coruripe,1701,249,4431795,1794966,Estados Unidos
37244,843080,2023,4,Alagoas,Maceió,305,361,8,23,Índia
41444,879236,2023,11,Alagoas,Maceió,2101,232,2,133,Dinamarca
2078,127789,2004,4,Alagoas,Maceió,2009,63,1476,2325,Argentina
5924,366553,2012,2,Alagoas,Japaratinga,4015,23,136,13721,Alemanha
35745,829118,2022,3,Alagoas,Maceió,807,573,50,41,Países Baixos (Holanda)
40551,871739,2023,8,Alagoas,Maceió,803,538,30,24,Noruega
44280,903539,2023,2,Alagoas,Maceió,407,827,50,120,Turquia
2063,126830,2004,6,Alagoas,União dos Palmares,2207,493,4105797,915111,México
2334,141929,2005,4,Alagoas,Maceió,2207,399,823951,294036,Japão
47503,930681,2024,7,Alagoas,Maceió,8544,301,100,256,Grécia
26368,730709,2021,5,Alagoas,Maceió,1604,476,8,82,"Marshall, Ilhas"
45949,917798,2024,5,Alagoas,Maceió,1902,43,26,248,Antígua e Barbuda
957,60865,2001,5,Alagoas,União dos Palmares,1701,676,1016000,212791,Rússia
23777,702534,2021,11,Alagoas,Maceió,202,467,123,923,Malta
19745,660153,2020,5,Alagoas,Maceió,1604,301,10,85,Grécia
2787,169186,2005,12,Alagoas,Maceió,9405,249,918,31451,Estados Unidos
4557,275835,2009,2,Alagoas,Maceió,2009,493,2000,15600,México
21818,681284,2020,5,Alagoas,Maceió,1601,301,40,73,Grécia
19858,661227,2020,3,Alagoas,Maceió,1101,628,50,51,Reino Unido
42325,886638,2023,10,Alagoas,Maceió,3402,476,18,9,"Marshall, Ilhas"
40589,871989,2023,1,Alagoas,Maceió,203,434,134,914,Libéria
45252,911970,2024,5,Alagoas,Maceió,506,434,10,10,Libéria
48945,942445,2024,7,Alagoas,Maceió,8406,493,74,15000,México
39244,860239,2023,12,Alagoas,Maceió,713,580,5,35,Panamá
21624,679533,2020,12,Alagoas,Maceió,402,467,241,270,Malta
30040,771845,2022,2,Alagoas,Maceió,1517,386,6,22,Itália
27397,742943,2021,12,Alagoas,Maceió,904,476,4,29,"Marshall, Ilhas"
7860,505524,2017,6,Alagoas,Maceió,9998,990,10131,40829,Provisão de Navios e Aeronaves
36816,839233,2023,1,Alagoas,Maceió,804,467,45,87,Malta
20648,669427,2020,3,Alagoas,Maceió,407,163,20,54,Chipre
9283,548067,2019,1,Alagoas,Maceió,910,476,40,52,"Marshall, Ilhas"
19568,658419,2020,9,Alagoas,Maceió,203,538,39,203,Noruega
33634,807524,2022,6,Alagoas,Maceió,906,538,2,65,Noruega
10277,559052,2019,8,Alagoas,Maceió,1104,476,31,130,"Marshall, Ilhas"
9890,554416,2019,7,Alagoas,Maceió,1601,476,73,312,"Marshall, Ilhas"
5528,338670,2011,9,Alagoas,São José da Laje,1701,249,491790,356056,Estados Unidos
41176,877062,2023,1,Alagoas,Maceió,2104,232,2,7,Dinamarca
48367,937534,2024,4,Alagoas,Maceió,904,476,15,125,"Marshall, Ilhas"
34756,818897,2022,4,Alagoas,Maceió,712,741,7,17,Singapura
49737,949303,2024,7,Alagoas,Maceió,1904,575,5,73,Palau
47809,933082,2024,2,Alagoas,Maceió,2002,476,5,18,"Marshall, Ilhas"
9173,546205,2018,9,Alagoas,Marechal Deodoro,6907,493,76001,16648,México
33043,801488,2022,1,Alagoas,Maceió,402,538,17,65,Noruega
17504,636892,2020,4,Alagoas,Maceió,910,476,0,3,"Marshall, Ilhas"
43798,899339,2023,11,Alagoas,Maceió,2501,580,60,15,Panamá
32436,795084,2022,1,Alagoas,Maceió,204,705,20,231,São Vicente e Granadinas
1839,113471,2004,1,Alagoas,União dos Palmares,1701,676,16369370,2353866,Rússia
2105,129309,2004,10,Alagoas,Marechal Deodoro,6811,720,195300,30450,São Tomé e Príncipe
39256,860383,2023,1,Alagoas,Maceió,1101,160,8,37,China
11245,569508,2019,1,Alagoas,Maceió,2005,741,2,8,Singapura
23453,698971,2021,9,Alagoas,Maceió,807,232,70,176,Dinamarca
40064,867665,2023,12,Alagoas,Maceió,709,538,48,69,Noruega
4170,253954,2008,7,Alagoas,Palmeira dos Índios,402,850,200000,944913,Venezuela
19589,658666,2020,6,Alagoas,Maceió,2710,163,1,16,Chipre
45362,912845,2024,2,Alagoas,Maceió,2105,434,30,55,Libéria
47829,933223,2024,2,Alagoas,Maceió,2103,476,29,111,"Marshall, Ilhas"
49742,949346,2024,6,Alagoas,Maceió,6804,476,7,10,"Marshall, Ilhas"
643,39692,1999,8,Alagoas,Maceió,801,399,720,5854,Japão
33430,805284,2022,6,Alagoas,Maceió,813,301,5,17,Grécia
5628,344525,2011,2,Alagoas,Maceió,1701,820,15800000,12475436,Tunísia
12983,588655,2019,9,Alagoas,Maceió,2105,105,25,618,Brasil
13945,599206,2019,5,Alagoas,Maceió,708,90,40,50,Bermudas
27029,738494,2021,4,Alagoas,Maceió,2202,399,126,307,Japão
28760,758178,2021,2,Alagoas,Maceió,3824,434,10,30,Libéria
46792,924817,2024,3,Alagoas,Maceió,910,434,1,60,Libéria
16438,625792,2020,10,Alagoas,Maceió,707,160,26,3,China
3399,208118,2007,6,Alagoas,Pilar,709,275,600,668,França
35647,827964,2022,2,Alagoas,Maceió,7607,573,3,30,Países Baixos (Holanda)
31873,789502,2022,3,Alagoas,Maceió,2924,105,2,41,Brasil
22719,691021,2021,2,Alagoas,Maceió,1602,580,6,21,Panamá
30623,777419,2022,8,Alagoas,Maceió,2203,434,8,21,Libéria
44417,904953,2023,3,Alagoas,Maceió,2201,386,5550,749,Itália
48272,936890,2024,4,Alagoas,Maceió,8211,476,0,12,"Marshall, Ilhas"
33150,802592,2022,6,Alagoas,Maceió,3402,301,105,189,Grécia
44651,906923,2023,10,Alagoas,Maceió,1507,88,65,186,Belize
556,34007,1999,8,Alagoas,Maceió,2007,399,3936,10368,Japão
3002,183233,2006,1,Alagoas,São Luís do Quitunde,2207,399,2862690,1196226,Japão
2649,162125,2005,5,Alagoas,Maceió,2009,399,7200,11550,Japão
19252,654924,2020,4,Alagoas,Maceió,702,427,35,91,Letônia
27492,743969,2021,10,Alagoas,Maceió,4823,476,1,8,"Marshall, Ilhas"
40291,869507,2023,2,Alagoas,Maceió,2201,301,82,101,Grécia
42149,885133,2023,1,Alagoas,Maceió,8523,434,0,23,Libéria
42944,891840,2023,10,Alagoas,Maceió,2203,351,506,1083,Hong Kong
36729,838454,2023,7,Alagoas,Maceió,2005,580,0,4,Panamá
3310,202695,2006,1,Alagoas,Barra de São Miguel,709,628,1030,1579,Reino Unido
17264,634465,2020,12,Alagoas,Maceió,2105,232,50,104,Dinamarca
38753,856160,2023,3,Alagoas,Maceió,810,105,50,267,Brasil
21708,680336,2020,12,Alagoas,Maceió,1702,467,4,37,Malta
23337,697526,2021,7,Alagoas,Maceió,1904,160,3,51,China
27143,740097,2021,6,Alagoas,Maceió,2102,160,3,16,China
33228,803274,2022,3,Alagoas,Maceió,702,105,10,83,Brasil
15173,612520,2019,10,Alagoas,Maceió,3922,43,6,69,Antígua e Barbuda
4237,257728,2008,11,Alagoas,Maceió,9403,386,16,256,Itália
33547,806559,2022,10,Alagoas,Maceió,2006,399,20,49,Japão
27932,748818,2021,7,Alagoas,Maceió,714,538,30,37,Noruega
34312,814388,2022,4,Alagoas,Maceió,2007,160,0,9,China
7182,469818,2016,1,Alagoas,Marechal Deodoro,6908,97,79413,16736,Bolívia
18453,646867,2020,6,Alagoas,Maceió,1702,573,5,44,Países Baixos (Holanda)
47723,932432,2024,7,Alagoas,Maceió,1902,754,0,4,Suazilândia
1804,111573,2003,4,Alagoas,Barra de São Miguel,603,386,168,526,Itália
22952,693565,2021,12,Alagoas,Maceió,3307,538,2,60,Noruega
45036,910097,2024,5,Alagoas,Maceió,2004,434,10,25,Libéria
21248,675546,2020,3,Alagoas,Maceió,1702,467,4,65,Malta
16285,624178,2020,12,Alagoas,Maceió,2008,361,10,31,Índia
16339,624761,2020,1,Alagoas,Maceió,403,467,135,225,Malta
37166,842383,2023,3,Alagoas,Maceió,403,386,4,8,Itália
33081,801892,2022,1,Alagoas,Maceió,1102,255,5,21,Falkland (Malvinas)
25191,718049,2021,8,Alagoas,Maceió,810,741,2,19,Singapura
9813,553435,2019,9,Alagoas,Maceió,902,434,24,69,Libéria
29454,765925,2022,1,Alagoas,Maceió,2004,351,20,55,Hong Kong
33369,804710,2022,6,Alagoas,Maceió,2008,607,1386,9250,Portugal
23757,702281,2021,10,Alagoas,Maceió,714,77,22,17,Bahamas
47106,927161,2024,1,Alagoas,Maceió,706,77,65,94,Bahamas
42738,890152,2023,2,Alagoas,Maceió,703,538,216,364,Noruega
27056,738902,2021,3,Alagoas,Maceió,407,741,10,20,Singapura
29049,761499,2022,3,Alagoas,Maceió,203,573,20,143,Países Baixos (Holanda)
7421,482629,2016,6,Alagoas,Atalaia,1701,249,4698418,1541047,Estados Unidos
3929,240691,2008,3,Alagoas,Murici,2924,845,24000,23760,Uruguai
22846,692373,2021,8,Alagoas,Marechal Deodoro,6907,337,51191,13487,Guiana
35040,821727,2022,3,Alagoas,Maceió,1904,23,3,18,Alemanha
27151,740190,2021,6,Alagoas,Maceió,1806,538,5,58,Noruega
19759,660243,2020,7,Alagoas,Maceió,703,351,197,310,Hong Kong
30294,774462,2022,1,Alagoas,Maceió,8523,434,1,23,Libéria
16559,627117,2020,12,Alagoas,Maceió,1515,476,12,61,"Marshall, Ilhas"
44525,905753,2023,3,Alagoas,Maceió,712,741,20,63,Singapura
21491,678098,2020,9,Alagoas,Maceió,210,163,12,138,Chipre
30303,774519,2022,6,Alagoas,Maceió,6202,77,3,26,Bahamas
33460,805572,2022,9,Alagoas,Maceió,2104,301,1,12,Grécia
20497,667871,2020,12,Alagoas,Maceió,710,163,20,64,Chipre
36669,837926,2023,4,Alagoas,Maceió,2009,361,24,42,Índia
44388,904680,2023,1,Alagoas,Maceió,2501,195,2,1,Croácia
14376,603838,2019,4,Alagoas,Maceió,1905,434,25,127,Libéria
1068,68041,2001,12,Alagoas,Arapiraca,2401,249,38432,8455,Estados Unidos
9547,550916,2019,7,Alagoas,Maceió,2007,476,5,69,"Marshall, Ilhas"
38952,857831,2023,2,Alagoas,Maceió,403,476,24,90,"Marshall, Ilhas"
16619,627650,2020,8,Alagoas,Maceió,2208,476,2,48,"Marshall, Ilhas"
10378,560203,2019,5,Alagoas,Maceió,2105,160,18,60,China
9817,553478,2019,9,Alagoas,Marechal Deodoro,9403,137,3,78,"Cayman, Ilhas"
8340,521902,2018,10,Alagoas,Maceió,808,275,10,43,França
8333,521757,2018,11,Alagoas,São Luís do Quitunde,1201,160,72028,30000,China
8732,533258,2018,10,Alagoas,Maceió,1901,476,12,18,"Marshall, Ilhas"
29713,768433,2022,12,Alagoas,Maceió,1507,538,0,130,Noruega
43086,893107,2023,1,Alagoas,Maceió,9612,434,1,13,Libéria
45501,913865,2024,1,Alagoas,Maceió,703,351,100,314,Hong Kong
13273,591721,2019,9,Alagoas,Maceió,1701,351,0,63,Hong Kong
37479,845412,2023,6,Alagoas,Maceió,2009,573,3602,11517,Países Baixos (Holanda)
41787,882015,2023,2,Alagoas,Maceió,203,741,20,371,Singapura
24623,711857,2021,7,Alagoas,Murici,2924,845,24000,29760,Uruguai
1244,78703,2002,1,Alagoas,Arapiraca,2401,275,351054,516050,França
26315,730115,2021,12,Alagoas,Maceió,8506,538,18,219,Noruega
14698,607513,2019,10,Alagoas,Maceió,203,476,256,1533,"Marshall, Ilhas"
793,50743,2000,7,Alagoas,Lagoa da Canoa,2401,245,9268,11585,Espanha
8695,532545,2018,9,Alagoas,Marechal Deodoro,6907,63,417025,91234,Argentina
9367,548981,2019,3,Alagoas,Maceió,2105,190,150,383,Coreia do Sul
22512,688713,2021,6,Alagoas,Maceió,2201,232,901,286,Dinamarca
5703,349619,2011,5,Alagoas,Maceió,9701,249,17,358,Estados Unidos
38027,850079,2023,3,Alagoas,Maceió,8539,628,48,196,Reino Unido
950,60538,2001,5,Alagoas,Pilar,9998,628,50078,13997,Reino Unido
26342,730381,2021,3,Alagoas,Maceió,2105,476,72,244,"Marshall, Ilhas"
48279,936921,2024,2,Alagoas,Maceió,4402,301,20,25,Grécia
32435,795074,2022,9,Alagoas,Maceió,708,361,7,24,Índia
17302,634794,2020,7,Alagoas,Maceió,709,232,184,425,Dinamarca
1840,113475,2004,11,Alagoas,Maceió,1701,676,38100000,6852541,Rússia
43177,893901,2023,1,Alagoas,Maceió,4016,351,20,79,Hong Kong
19808,660788,2020,4,Alagoas,Maceió,904,580,5,26,Panamá
19363,656133,2020,6,Alagoas,Maceió,2008,767,18656,60265,Suíça
38226,851827,2023,5,Alagoas,Maceió,804,580,10,26,Panamá
21606,679350,2020,11,Alagoas,Maceió,1513,158,10928,83916,Chile
5576,341325,2011,8,Alagoas,Lagoa da Canoa,2401,365,14400,214848,Indonésia
4829,293728,2009,9,Alagoas,Rio Largo,1701,17,13300000,4518276,Albânia
2899,176584,2006,5,Alagoas,União dos Palmares,2207,190,5936833,3454500,Coreia do Sul
38604,854847,2023,6,Alagoas,Maceió,3907,827,2,488,Turquia
13745,596977,2019,6,Alagoas,Maceió,4823,77,20,18,Bahamas
4337,262745,2008,11,Alagoas,Maceió,1701,815,6000000,1856481,Trinidad e Tobago
17873,640923,2020,7,Alagoas,Maceió,201,351,83,557,Hong Kong
7625,493609,2017,1,Alagoas,Maceió,8414,160,540,30943,China
32811,798932,2022,12,Alagoas,Maceió,1104,77,23,207,Bahamas
2169,132617,2004,3,Alagoas,União dos Palmares,2207,764,2394589,767166,Suécia
33405,805034,2022,3,Alagoas,Maceió,1701,105,0,107,Brasil
46180,919879,2024,6,Alagoas,Maceió,806,580,6,32,Panamá
4949,301572,2010,12,Alagoas,Maceió,9602,23,160,3379,Alemanha
18205,644375,2020,6,Alagoas,Maceió,701,160,50,92,China
6032,374647,2012,2,Alagoas,Maceió,801,399,930,4800,Japão
36255,834457,2022,9,Alagoas,Maceió,2804,351,4,171,Hong Kong
6004,372735,2012,7,Alagoas,Maceió,1213,249,15,179,Estados Unidos
15794,619036,2020,9,Alagoas,Maceió,202,628,25,127,Reino Unido
1026,65162,2001,9,Alagoas,Marechal Deodoro,3904,63,154000,70100,Argentina
8014,512633,2018,6,Alagoas,Maceió,7204,81,308490,92547,Bangladesh
11497,572239,2019,8,Alagoas,Maceió,3401,77,53,148,Bahamas
13986,599537,2019,5,Alagoas,Maceió,2922,741,1,9,Singapura
38504,854098,2023,3,Alagoas,Maceió,403,676,11,39,Rússia
23225,696363,2021,3,Alagoas,Maceió,401,232,120,170,Dinamarca
33667,807817,2022,2,Alagoas,Maceió,2105,386,30,72,Itália
6907,453716,2015,3,Alagoas,Maceió,1701,676,75216032,24850782,Rússia
31868,789481,2022,12,Alagoas,Maceió,306,351,42,666,Hong Kong
21046,673475,2020,2,Alagoas,Maceió,1103,145,5,17,Camarões
21824,681436,2020,4,Alagoas,Maceió,702,301,30,47,Grécia
37303,843692,2023,8,Alagoas,Maceió,2922,476,1,21,"Marshall, Ilhas"
16686,628393,2020,11,Alagoas,Maceió,9503,580,1,26,Panamá
28606,756430,2021,10,Alagoas,Maceió,2006,255,10,72,Falkland (Malvinas)
14175,601458,2019,9,Alagoas,Maceió,1006,105,46,53,Brasil
28421,754370,2021,3,Alagoas,Maceió,2002,301,29,32,Grécia
24123,706179,2021,12,Alagoas,Maceió,405,476,18,189,"Marshall, Ilhas"
22081,683972,2020,3,Alagoas,Maceió,305,628,5,32,Reino Unido
20172,664471,2020,12,Alagoas,Maceió,2008,467,17,134,Malta
39149,859477,2023,6,Alagoas,Maceió,8431,827,1,181,Turquia
18814,650698,2020,12,Alagoas,Maceió,902,467,0,33,Malta
49554,947613,2024,5,Alagoas,Maceió,203,386,83,460,Itália
15366,614385,2019,3,Alagoas,Maceió,805,77,80,51,Bahamas
47960,934203,2024,4,Alagoas,Maceió,1806,183,2,16,"Cook, Ilhas"
27211,740964,2021,4,Alagoas,Marechal Deodoro,6907,815,26597,5296,Trinidad e Tobago
1645,102667,2003,6,Alagoas,Matriz de Camaragibe,1701,249,824210,328157,Estados Unidos
32578,796433,2022,5,Alagoas,Maceió,2836,434,1,142,Libéria
18046,642759,2020,11,Alagoas,Maceió,704,538,11,41,Noruega
37613,846514,2023,7,Alagoas,Maceió,710,580,51,29,Panamá
17618,638088,2020,8,Alagoas,Maceió,7307,301,26,60,Grécia
17904,641210,2020,2,Alagoas,Maceió,702,628,30,26,Reino Unido
45278,912140,2024,5,Alagoas,Maceió,2103,607,33,235,Portugal
19526,658004,2020,3,Alagoas,Maceió,1902,163,8,45,Chipre
21083,673845,2020,10,Alagoas,Maceió,1702,586,807,4493,Paraguai
40698,872942,2023,11,Alagoas,Maceió,1507,232,32,71,Dinamarca
48730,940457,2024,1,Alagoas,Maceió,3809,445,41,74,Luxemburgo
21321,676323,2020,10,Alagoas,Maceió,2005,77,24,85,Bahamas
29357,764835,2022,11,Alagoas,Maceió,2106,573,0,195,Países Baixos (Holanda)
49159,944241,2024,4,Alagoas,Maceió,7615,580,1,211,Panamá
13784,597472,2019,8,Alagoas,Maceió,1702,476,3,48,"Marshall, Ilhas"
41452,879352,2023,5,Alagoas,Maceió,3923,301,50,50,Grécia
15634,617238,2020,11,Alagoas,São Luís do Quitunde,1701,59,13415640,3665104,Argélia
23917,703943,2021,7,Alagoas,Maceió,1512,538,54,95,Noruega
45722,915718,2024,5,Alagoas,Maceió,2001,386,0,8,Itália
22310,686344,2021,8,Alagoas,Maceió,2007,105,10,59,Brasil
10666,563199,2019,8,Alagoas,Maceió,2202,607,24,157,Portugal
24510,710644,2021,5,Alagoas,Coruripe,1701,850,5500000,1698800,Venezuela
43957,900793,2023,5,Alagoas,Maceió,207,741,240,475,Singapura
1851,113901,2004,1,Alagoas,Maceió,1701,289,8500000,1393750,Gana
39750,864924,2023,11,Alagoas,Maceió,6805,434,2,14,Libéria
19755,660207,2020,5,Alagoas,Maceió,808,580,40,69,Panamá
45549,914240,2024,2,Alagoas,Maceió,704,467,30,20,Malta
43016,892528,2023,4,Alagoas,Maceió,207,361,115,292,Índia
49624,948180,2024,7,Alagoas,Maceió,3923,190,303,56,Coreia do Sul
30485,776240,2022,10,Alagoas,Maceió,709,301,84,208,Grécia
2277,139079,2004,4,Alagoas,União dos Palmares,2207,190,1812725,505430,Coreia do Sul
5417,330930,2011,7,Alagoas,Maceió,7116,603,1,4563,Polônia
25658,722974,2021,6,Alagoas,Maceió,703,249,30,68,Estados Unidos
32986,800990,2022,2,Alagoas,Maceió,7304,538,246,1354,Noruega
46546,922936,2024,4,Alagoas,Maceió,906,476,0,6,"Marshall, Ilhas"
44477,905413,2023,3,Alagoas,Maceió,407,301,550,549,Grécia
37249,843126,2023,5,Alagoas,Maceió,902,476,1,63,"Marshall, Ilhas"
28585,756161,2021,8,Alagoas,Maceió,2101,105,0,7,Brasil
28092,750690,2021,9,Alagoas,Maceió,804,399,75,83,Japão
9926,554771,2019,1,Alagoas,Maceió,7013,301,56,284,Grécia
29477,766141,2022,9,Alagoas,Maceió,1905,351,24,7,Hong Kong
4404,266465,2008,1,Alagoas,Maceió,1701,177,8400000,2344188,Congo
21956,682842,2020,4,Alagoas,Maceió,1902,427,10,102,Letônia
20033,662893,2020,5,Alagoas,Maceió,803,434,105,111,Libéria
38472,853868,2023,1,Alagoas,Maceió,910,434,6,25,Libéria
47585,931375,2024,4,Alagoas,Maceió,402,741,22,139,Singapura
29000,760849,2022,4,Alagoas,Maceió,910,301,19,71,Grécia
15781,618918,2020,9,Alagoas,Maceió,2402,628,9,603,Reino Unido
20321,666029,2020,8,Alagoas,Maceió,2204,23,9,38,Alemanha
11721,574697,2019,4,Alagoas,Maceió,805,43,39,58,Antígua e Barbuda
17045,632159,2020,9,Alagoas,Maceió,202,267,76,587,Filipinas
7587,491710,2017,11,Alagoas,Maceió,1701,341,1053000,423548,Haiti
2874,174525,2006,9,Alagoas,São Miguel dos Campos,2523,127,10041681,380982,Cabo Verde
49648,948402,2024,2,Alagoas,Maceió,901,83,8,98,Barbados
39870,865903,2023,8,Alagoas,Maceió,202,149,27,331,Canadá
15698,617999,2020,6,Alagoas,Maceió,703,741,135,191,Singapura
45882,917197,2024,3,Alagoas,Maceió,705,776,35,54,Tailândia
44882,908788,2024,2,Alagoas,Maceió,808,301,54,209,Grécia
25992,726422,2021,11,Alagoas,Maceió,2105,538,36,66,Noruega
25806,724598,2021,4,Alagoas,Maceió,902,580,0,56,Panamá
2969,181310,2006,11,Alagoas,Delmiro Gouveia,5209,63,499,1674,Argentina
2646,161718,2005,12,Alagoas,Maceió,604,573,184,479,Países Baixos (Holanda)
21704,680309,2020,3,Alagoas,Maceió,3204,160,6,10,China
44121,902205,2023,7,Alagoas,Maceió,714,351,30,19,Hong Kong
45532,914116,2024,2,Alagoas,Maceió,809,467,40,48,Malta
45047,910162,2024,1,Alagoas,Maceió,2009,586,60241,90307,Paraguai
22133,684522,2020,8,Alagoas,Maceió,701,163,320,248,Chipre
8080,514476,2018,11,Alagoas,Maceió,709,580,751,836,Panamá
25173,717876,2021,1,Alagoas,Maceió,805,580,113,102,Panamá
18985,652273,2020,11,Alagoas,Maceió,1104,538,2,15,Noruega
9012,541439,2018,5,Alagoas,Marechal Deodoro,6907,493,49805,12780,México
40828,874068,2023,3,Alagoas,Maceió,307,628,10,99,Reino Unido
45477,913730,2024,5,Alagoas,Maceió,1604,386,6,98,Itália
24693,712593,2021,8,Alagoas,Maceió,701,538,30,26,Noruega
49709,949028,2024,7,Alagoas,Maceió,708,580,105,297,Panamá
32098,791621,2022,8,Alagoas,Maceió,2007,586,322,784,Paraguai
40198,868755,2023,10,Alagoas,Maceió,8507,580,2,350,Panamá
14646,606936,2019,5,Alagoas,Maceió,2009,77,5,71,Bahamas
40794,873857,2023,4,Alagoas,Maceió,407,705,109,150,São Vicente e Granadinas
30437,775830,2022,1,Alagoas,Maceió,1602,80,65,377,Barein
47055,926716,2024,1,Alagoas,Maceió,2501,83,20,7,Barbados
18236,644651,2020,12,Alagoas,Maceió,1507,580,14,56,Panamá
23844,703257,2021,11,Alagoas,Maceió,2007,467,5,30,Malta
32127,792072,2022,8,Alagoas,Maceió,705,580,15,91,Panamá
25192,718069,2021,1,Alagoas,Maceió,6302,434,132,535,Libéria
28394,754058,2021,12,Alagoas,Maceió,2106,538,21,90,Noruega
46671,923838,2024,7,Alagoas,Maceió,203,498,19,130,Montenegro
40827,874056,2023,1,Alagoas,Maceió,704,476,126,276,"Marshall, Ilhas"
44926,909081,2024,2,Alagoas,Maceió,204,351,27,524,Hong Kong
22864,692546,2021,11,Alagoas,Maceió,2202,467,177,280,Malta
24006,704857,2021,10,Alagoas,Maceió,2202,163,60,48,Chipre
37036,841334,2023,9,Alagoas,Maceió,401,434,12,16,Libéria
46590,923226,2024,7,Alagoas,Maceió,1006,467,210,417,Malta
13815,597862,2019,5,Alagoas,Maceió,2209,607,1,17,Portugal
20927,672178,2020,11,Alagoas,Coruripe,1701,847,20415640,6715031,Uzbequistão
10770,564336,2019,2,Alagoas,Maceió,806,538,10,34,Noruega
29275,764063,2022,1,Alagoas,Maceió,810,476,15,66,"Marshall, Ilhas"
19862,661271,2020,5,Alagoas,Maceió,406,580,5,34,Panamá
49338,945752,2024,5,Alagoas,Maceió,904,580,6,72,Panamá
22232,685580,2020,12,Alagoas,Maceió,703,580,48,63,Panamá
20571,668589,2020,10,Alagoas,Maceió,701,301,300,117,Grécia
18974,652120,2020,7,Alagoas,Maceió,201,163,65,467,Chipre
21268,675758,2020,8,Alagoas,Maceió,202,628,46,359,Reino Unido
49443,946726,2024,5,Alagoas,Maceió,403,467,65,298,Malta
12626,584895,2019,7,Alagoas,Maceió,910,77,15,23,Bahamas
15329,614077,2019,6,Alagoas,Maceió,704,301,60,201,Grécia
43112,893327,2023,4,Alagoas,Maceió,701,476,70,88,"Marshall, Ilhas"
38577,854562,2023,11,Alagoas,Maceió,2103,467,20,206,Malta
36990,840876,2023,11,Alagoas,Maceió,405,580,3,32,Panamá
8930,539088,2018,1,Alagoas,Marechal Deodoro,6907,586,233693,38232,Paraguai
26154,728361,2021,3,Alagoas,Maceió,1903,386,5,5,Itália
36879,839784,2023,5,Alagoas,Maceió,4015,580,1,14,Panamá
4824,293474,2009,3,Alagoas,Marechal Deodoro,3904,160,1000000,625000,China
4974,303338,2010,2,Alagoas,Maceió,6402,301,151,8953,Grécia
7767,501272,2017,10,Alagoas,Marechal Deodoro,6907,589,26928,5819,Peru
26801,735591,2021,6,Alagoas,Maceió,807,301,632,308,Grécia
6396,411935,2014,11,Alagoas,Maceió,8310,845,565,12201,Uruguai
31092,782050,2022,7,Alagoas,Maceió,401,741,314,364,Singapura
39806,865445,2023,10,Alagoas,Maceió,801,467,1,7,Malta
27442,743433,2021,3,Alagoas,Maceió,2002,160,9,29,China
33709,808276,2022,4,Alagoas,Maceió,1901,301,10,33,Grécia
22494,688532,2021,4,Alagoas,Maceió,3305,827,2,25,Turquia
